t;G1;G2;G3;COI
1.78;2.2260746031584215;-4.039114158478082;-1.3061683548670533;0.6911499623672761
1.79;2.1915978371385574;-3.829073524517664;-1.9034497559427859;0.6527660680077924
1.8;2.149862279287971;-3.594079920350165;-2.511156694146164;0.6130726518232871
1.81;2.1000684738954316;-3.334560464020694;-3.1191255555256676;0.5723408118310397
1.82;2.0414572576488137;-3.0514690088335046;-3.7163381946189813;0.5308462919359154
1.83;1.973330066803312;-2.7462679785649846;-4.291120784959542;0.4888694146348622
1.84;1.8950700426934457;-2.4208911388043908;-4.831368685697863;0.44669690701866177
1.85;1.8061638360933314;-2.077692223481618;-5.324785420250673;0.4046256804848266
1.86;1.7062240907449662;-1.7193848770858706;-5.759126388122832;0.3629683468570729
1.87;1.595012633568887;-1.3489789601671158;-6.122442470927387;0.32205995385759295
1.88;1.4724643673322086;-0.9697169968504326;-6.403324337616633;0.28226513184997093
1.89;1.3387117001375504;-0.5850126988129029;-6.591153676654565;0.24398459159193897
1.9;1.1941090109285557;-0.1983914866620749;-6.676371262713226;0.2076597277749668
1.91;1.0392561196745467;0.1865688068026115;-6.650772276855926;0.17377399332296745
1.92;0.8750190244342085;0.5662999331686785;-6.507835637262709;0.14284974407665615
1.93;0.7025453634135197;0.937310942720159;-6.243085985605029;0.11543944350478332
1.94;0.523271305203465;1.2962637653711073;-5.854475097504869;0.09211049046591305
1.95;0.3389160735203231;1.6400570580373126;-5.342755588356236;0.07342350464405449
1.96;0.15146031493067355;1.9659163944584872;-4.7118065605385295;0.059904660280807265
1.97;-0.03689476383570419;2.271486409865273;-3.9688615515640144;0.052013541175810425
1.98;-0.22378900931165882;2.554918400598536;-3.124586992205278;0.05010888765966111
1.99;-0.4067848701730266;2.814945577665637;-2.1929666649324258;0.05441536171666423
2.0;-0.5834652163766723;3.050938021421632;-1.1909649338630268;0.06499489171076855
2.01;-0.7515408705849318;3.2629305217362483;-0.13796709119837647;0.08172611842596204
2.02;-0.9089589495982145;3.45161880900022;0.9449749443600544;0.10429486812810741
2.03;-1.0540018859902736;3.6183228390974844;2.0360346862418037;0.13219745812413908
2.04;-1.1853672711090713;3.7649192608967006;3.113562426200997;0.16475715230157548
2.05;-1.3022204978302188;3.893748365707946;4.157007503829032;0.20115248285428305
2.06;-1.4042152969246033;4.007503153527022;5.147727028790068;0.24045473282718866
2.07;-1.4914810760803463;4.10910929188368;6.069613304583038;0.28167088884494235
2.08;-1.5645797695281503;4.201604586848614;6.909498053309087;0.32378798017091953
2.09;-1.6244380225312924;4.288025290628635;7.65732119312829;0.36581494095919675
2.1;-1.6722625108233287;4.371304495229463;8.306079860205521;0.4068188621126008
2.11;-1.7094468634226685;4.454185464303247;8.851595211610778;0.4459535463588789
2.12;-1.7374781342798669;4.539150480648497;9.292147842904077;0.4824794247777926
2.13;-1.7578493737467211;4.62836398001691;9.628037034395112;0.515774939493951
2.14;-1.7719829949925254;4.723627601244469;9.86111581975492;0.5453403105537542
2.15;-1.7811677063733085;4.826344354851382;9.994345354069614;0.5707951227876146
2.16;-1.7865100895903636;4.937489319281592;10.031400808079729;0.5918713935798786
2.17;-1.7889006216631016;5.057584956209733;9.97634928488579;0.6084037631204348
2.18;-1.7889931210966366;5.186680096108982;9.83340966903369;0.6203182552543035
2.19;-1.7871962049266428;5.324332682882722;9.606795787098923;0.6276207626370928
2.2;-1.7836752737665036;5.4695973044715585;9.300638066157054;0.6303860773350317
2.21;-1.778363671025572;5.6210192346071555;8.918974847096798;0.6287479639393462
2.22;-1.7709818658218508;5.776637073835994;8.46580220272947;0.622890486981475
2.23;-1.7610636820958077;5.933996058983832;7.94516998859897;0.6130405748393736
2.24;-1.7479886650018968;6.0901737142376735;7.361311412951815;0.5994616364134225
2.25;-1.731019602209153;6.241818800234844;6.71879326767325;0.5824479473823043
2.26;-1.7093440029480418;6.385203584074256;6.022673900291759;0.5623194901133384
2.27;-1.6821180189097602;6.516288445697065;5.278655999053323;0.5394169634662656
2.28;-1.6485109373604685;6.630796919240461;4.493221445133596;0.514096770764993
2.29;-1.607748078579617;6.724298605073636;3.6737361085215494;0.4867259359006222
2.3;-1.559149784049295;6.792297113212336;2.82851380784592;0.45767707083967896
2.31;-1.5021642732161653;6.830320388583638;1.9668309278113565;0.4273236962426093
2.32;-1.4363925261019248;6.834011420662727;1.0988864235894615;0.3960363664209151
2.33;-1.3616040159220677;6.799218361704001;0.23570592239288124;0.36418013328045584
2.34;-1.2777430076706497;6.7220842909996685;-0.6110071233511144;0.33211386746678756
2.35;-1.1849261334265992;6.5991380242507995;-1.4290664510138371;0.30019181674525414
2.36;-1.0834328890211955;6.427388203819001;-2.2060347189366762;0.2687675190308878
2.37;-0.973691394330344;6.204423156109224;-2.9294815724902863;0.23819982160198072
2.38;-0.8562620721797024;5.928518460820692;-3.587258711444005;0.2088603340844484
2.39;-0.7318217435855694;5.5987527311184895;-4.167785378655605;0.18114122453951592
2.4;-0.6011500141806175;5.215129763955058;-4.660341334513514;0.1554619285077051
2.41;-0.4651188393360424;4.778702136760766;-5.055367666899353;0.13227315086226088
2.42;-0.3246849877573507;4.2916878020843505;-5.344777286359199;0.11205655645447611
2.43;-0.18088400833349266;3.757567718354334;-5.522275437097685;0.0953188010534233
2.44;-0.034823478525325385;3.181149643977574;-5.58368538430471;0.08257905241642043
2.45;0.11232703632799702;2.568581604582929;-5.527265934603415;0.07434986217731414
2.46;0.2593516549765693;1.9272989305413528;-5.353997050117338;0.07111210766304048
2.47;0.4050110343666088;1.265891752082381;-5.067799991741135;0.07328563057811259
2.48;0.5480727340160025;0.5938857350468391;-4.675652226634948;0.08119803129389418
2.49;0.6873479903958918;-0.07856254825817637;-4.187557663641069;0.09505469339003972
2.5;0.8217324423153547;-0.7410437197109034;-3.6163415011338236;0.11491338008404985
2.51;0.9502473268629066;-1.3833243648551972;-2.9772561140369165;0.1406665648630677
2.52;1.0720771828538025;-1.9957942848613168;-2.2874077798050485;0.17203400188634516
2.53;1.186600246902002;-2.5698941860163393;-1.56503948893416;0.20856696473714445
2.54;1.2934084701068815;-3.0984849731225923;-0.8287274025299488;0.24966423369789914
2.55;1.392315269477605;-3.57612470547792;-0.09656282907606331;0.2945985095276879
2.56;1.4833505306281567;-3.999229263632383;0.6146052901101479;0.34255071649127417
2.57;1.5667437493156897;-4.366106160593116;1.289801071020945;0.39264883599940925
2.58;1.6428973255511166;-4.676865306120344;1.9163776151849259;0.44400760782394816
2.59;1.712352765610346;-4.933223399555682;2.4842742525954953;0.495765661791125
2.6;1.7757528551992847;-5.138228002903484;2.9860759916768815;0.5471173075115128
2.61;1.8338027756108473;-5.295932172474944;3.4168973637086677;0.5973371490579632
2.62;1.8872327374602076;-5.4110507749232495;3.7741277441874352;0.645796716007751
2.63;1.9367641247992378;-5.48862610492868;4.057082658689378;0.6919732417959061
2.64;1.9830804956551855;-5.533724479694152;4.266606095431765;0.7354514552037721
2.65;2.026804170249717;-5.551178540916974;4.404664102620256;0.7759197238041076
2.66;2.0684786196220255;-5.545383274240828;4.473962041835829;0.8131620985981406
2.67;2.1085564758621427;-5.520148101604855;4.477608785109052;0.8470477967406956
2.68;2.147392723724904;-5.478603228686292;4.418842407306652;0.8775194847583371
2.69;2.1852424861698676;-5.423155783736884;4.300824465104466;0.9045814522576016
2.7;2.2222627571405678;-5.355489950600396;4.126504136874939;0.9282884522527005
2.71;2.2585174346438897;-5.27660492066246;3.8985492659612895;0.9487356718089748
2.72;2.2939850388279814;-5.186884668275122;3.6193383876099685;0.9660500147543152
2.73;2.3285685413100032;-5.0861939269143575;3.2910057143894247;0.9803826440130328
2.74;2.3621067677566976;-4.973995023487272;2.9155294226722335;0.9919025537573836
2.75;2.394386856514481;-4.849480234550999;2.494852157356373;1.0007908254316291
2.76;2.4251572589406556;-4.711713994359097;2.0310213538582627;1.0072351683078287
2.77;2.454140754466392;-4.559778658453335;1.5263358461226049;1.0114243545633164
2.78;2.4810469322193973;-4.3929167596647964;0.9834845273115169;1.013542228231045
2.79;2.5055835712379326;-4.210662018555663;0.4056629025434685;1.0137610905282193
2.8;2.52746634456251;-4.012951064274969;-0.2033454102900121;1.0122344293229437
2.81;2.546426289802992;-3.800208154188308;-0.8391325265357344;1.0090891497508627
2.82;2.5622145388325612;-3.573396353340638;-1.496681600208659;1.0044176526466932
2.83;2.5746038864070875;-3.3340307227437163;-2.170434156837329;0.9982702704093063
2.84;2.583386900601068;-3.084151973483171;-2.854403592352736;0.9906486803913586
2.85;2.5883704305606137;-2.8262624948123234;-3.542322412532425;0.9815009546123568
2.86;2.5893665388004172;-2.56323022972502;-4.227805002183512;0.9707188638557787
2.87;2.586180064481167;-2.2981690408609956;-4.904503620937102;0.95813794141577
2.88;2.578593201726773;-2.034306489522562;-5.566233658392145;0.9435406488389466
2.89;2.5663476499975224;-1.774850966913631;-6.20704535616205;0.9266628059201302
2.9;2.5491250677028154;-1.5228696930385852;-6.821223237366419;0.9072032865532257
2.91;2.5265267512875034;-1.2811872904219246;-7.403201034128409;0.8848368722841108
2.92;2.498053693629385;-1.052311715465847;-7.947388390792291;0.8592301144364703
2.93;2.463088474962658;-0.8383907068765232;-8.447915394201281;0.8300600813182505
2.94;2.4208808291390915;-0.6411980661123801;-8.89831147848134;0.7970359342664317
2.95;2.370539214225429;-0.4621454725533876;-9.29114607730205;0.7599233375877639
2.96;2.3110312746201322;-0.3023125247558764;-9.617669295146305;0.718571697282399
2.97;2.2411966391150155;-0.16248555101405757;-9.867501549788917;0.6729440652744495
2.98;2.159775917405325;-0.043194618185182734;-10.02843098207257;0.6231491641464965
2.99;2.065459821071867;0.0552617954721057;-10.08638513118071;0.5694743242454331
3.0;1.9569617553159864;0.13281370803923948;-10.025646625851294;0.5124171643967055
3.01;1.8331156755120743;0.189644725057647;-9.829378023019677;0.45271264629889135
3.02;1.6929981849635551;0.22624786275251532;-9.480504212979204;0.3913508542531471
3.03;1.5360696399621774;0.24350926178371401;-8.962967937844361;0.3295797903543726
3.04;1.3623236348834655;0.24281058179482762;-8.263322740302563;0.268887050040689
3.05;1.1724283776288746;0.22613431127567177;-7.372560034356106;0.21095493905889365
3.06;0.9678384307587597;0.19615077471613046;-6.287991304194302;0.15758582861380419
3.07;0.7508528428353138;0.15626294434802887;-5.014938353426497;0.11059847517813627
3.08;0.5245976373235091;0.11058694448564656;-3.567945318393836;0.07170133684297746
3.09;0.29291815164889073;0.06385342818155942;-1.971237433333071;0.04235468596078814
3.1;0.06017964653572955;0.021227550739411054;-0.25822699599764554;0.02363812135861563
3.11;-0.16900908673953538;-0.011938944303579991;1.5299960421806689;0.01614233079934023
3.12;-0.3901183994464926;-0.03039456759168499;3.3470764355612883;0.019902447066044698
3.13;-0.5990247301461687;-0.029274073963492218;5.144424414324074;0.03438483488942265
3.14;-0.7922968070818819;-0.004341145449870961;6.874457568074626;0.058530633270947825
3.15;-0.9674026880301048;0.04784781141573542;8.493608752039698;0.09084988779584072
3.16;-1.1228138252011624;0.12987929356143002;9.96471313423938;0.12955204796050157
3.17;-1.2580009965496675;0.24351885497111403;11.258523860223224;0.17269391626797398
3.18;-1.3733347589777611;0.3898298694135601;12.354280770632176;0.2183256454348024
3.19;-1.4699159664498738;0.5693426703917476;13.239423939286242;0.26461862937630065
3.2;-1.549367771216835;0.7822347721806004;13.908666202880925;0.30996471107620466
