t;G1;G2;G3;COI
3.58;52.12157769482775;53.89181985081692;52.2210682532925;52.473439007363595
3.59;52.12119759236003;53.92159157340559;52.168925383044225;52.474183435889564
3.6;52.12176791866082;53.941335583983;52.128061549771665;52.47469308924193
3.61;52.123304507778826;53.95086430472104;52.09989439880488;52.475072080317965
3.62;52.12581570851725;53.95022878883482;52.08550892174391;52.4754350817652
3.63;52.12930190278806;53.93972535995667;52.08558395702381;52.47590157326094
3.64;52.13375575923522;53.919883644290714;52.10034661241947;52.4765895544679
3.65;52.13916318523816;53.89143671463441;52.12956063428892;52.477609385231474
3.66;52.14550485705885;53.85527669448247;52.172549665464174;52.479058401168125
3.67;52.15275814723698;53.81240115803195;52.22825117230235;52.48101682422743
3.68;52.16089923732841;53.763856590081595;52.295292773601275;52.48354527671726
3.69;52.16990520277316;53.710684929897425;52.37208057028666;52.48668396555111
3.7;52.179755879533374;53.65387801846332;52.45688905287466;52.49045338455331
3.71;52.19043536068819;53.59434300706607;52.54794388243105;52.49485622565837
3.72;52.2019330167658;53.5328799224289;52.643491582035686;52.49988011140139
3.73;52.21424397940054;53.47017098646894;52.741853159233834;52.50550075630027
3.74;52.22736906973861;53.40678016357777;52.84146128893481;52.51168521437859
3.75;52.241314189161734;53.34316079877587;52.94088257460946;52.518394949879685
3.76;52.256089220338;53.2796690416399;53.03882749109903;52.52558855623279
3.77;52.27170651209907;53.21658089076398;53.13415100038847;52.53322402898883
3.78;52.288179042933315;53.154111002174254;53.225846720978;52.54126056335863
3.79;52.30551837523265;53.09243176848857;53.313037134935236;52.54965989364544
3.8;52.32373252544221;53.031691517929666;53.39496181231309;52.55838722152091
3.81;52.342823882978465;52.97203096528163;53.470965142523454;52.567411795776366
3.82;52.36278731196482;52.913597261860815;53.54048465179611;52.57670721127576
3.83;52.383608563315455;52.85655514959574;53.60304067340363;52.58625149231876
